Pais;Codigo;Periodo;Muertes Totales;Combustibles Solidos;Particulas;Ozono
Argentina;ARG;2000;4,273,940,102,751,990;9,505,328,668,746,590;3,226,633,874,316,880;12,047,224,992,752,300
Argentina;ARG;2001;4,322,899,472,128,860;9,211,928,188,203,540;330,264,321,796,019;12,362,380,449,195,800
Argentina;ARG;2002;4,359,261,461,551,460;8,624,026,434,500,870;3,394,479,683,139,670;1,276,530,843,909,360
Argentina;ARG;2003;4,350,969,520,163,410;8,037,748,932,346,000;344,137,720,067,535;13,165,586,725,434,500
Argentina;ARG;2004;411,329,308,765,786;7,074,806,269,662,430;33,021,030,593,197,100;12,860,640,109,803,600
Argentina;ARG;2005;39,158,755,770,429,700;6,223,337,137,676,050;31,897,552,920,354,400;12,807,544,340,086,600
Argentina;ARG;2006;3,912,231,172,425,340;5,660,617,608,606,490;32,411,834,232,146,600;12,983,537,207,689,900
Argentina;ARG;2007;40,235,382,964,788,600;533,034,772,089,955;33,789,358,801,620,000;13,806,660,627,486,400
Argentina;ARG;2008;38,336,821,050,402,900;4,614,749,138,235,540;3,263,046,797,157,580;1,350,416,971,480,650
Argentina;ARG;2009;3,799,817,355,091,500;4,265,942,574,500,370;3,261,323,095,122,580;13,826,690,861,944,100
Argentina;ARG;2010;373,423,126,291,042;3,919,198,747,177,550;32,253,138,523,099,400;14,415,739,051,901,500
Argentina;ARG;2011;3,779,314,028,595,840;34,848,097,272,670,600;3,309,695,925,097,190;14,969,445,172,950,300
Argentina;ARG;2012;36,006,210,287,911,900;32,550,604,715,135,700;31,509,844,874,915,800;15,199,646,504,841,200
Argentina;ARG;2013;3,505,016,877,791,710;3,011,928,318,336,780;30,767,963,664,770,800;1,548,683,981,419,350
Argentina;ARG;2014;3,311,331,247,780,920;28,177,547,512,536,600;2,900,046,195,588,510;1,566,624,348,099,750
Argentina;ARG;2015;3,308,692,384,629,530;2,576,968,029,038,210;29,159,094,224,989,400;16,357,716,291,501,800
Argentina;ARG;2016;31,838,073,425,521,000;2,411,680,608,248,490;28,007,620,581,676,900;17,018,920,040,527,600
Argentina;ARG;2017;31,057,882,843,033,800;22,602,027,462,743,100;2,733,805,390,124,630;17,458,899,636,831,400
Armenia;ARM;1990;10,597,757,330,942,100;5,118,136,372,893,720;50,593,635,618,903,300;6,195,931,295,587,320
Armenia;ARM;1991;10,912,721,733,994,100;5,204,888,133,038,380;5,285,421,633,852,100;6,204,017,764,344,660
Armenia;ARM;1992;1,136,124,823,513,260;5,399,494,335,514,430;55,308,602,584,072,100;6,312,058,040,035,770
Armenia;ARM;1993;11,497,087,540,548,100;5,436,345,413,302,200;5,620,834,426,046,050;6,431,556,297,245,240
Armenia;ARM;1994;11,276,488,940,204,400;5,286,477,172,451,650;55,614,074,078,619,600;6,249,915,103,002,350
Armenia;ARM;1995;10,922,923,897,083,700;51,435,718,482,212,200;5,373,105,128,085,910;5,919,812,303,822,180
Armenia;ARM;1996;10,676,469,709,853,100;494,530,447,458,415;53,395,966,102,950,400;5,701,195,196,785,230
Armenia;ARM;1997;10,140,354,451,730,000;4,595,152,616,094,790;5,186,435,803,427,040;5,218,425,035,215,560
Armenia;ARM;1998;9,769,307,659,942,640;43,291,959,039,306,700;5,105,999,368,298,590;4,856,270,383,752,640
Armenia;ARM;1999;9,658,861,417,639,850;4,150,764,658,993,660;51,753,892,255,969,400;4,826,657,957,424,030
Armenia;ARM;2000;9,384,658,134,365,900;3,936,635,810,842,100;5,121,863,576,964,480;47,192,125,815,486
Armenia;ARM;2001;9,213,251,003,193,200;37,395,360,524,243,200;5,154,204,152,794,830;4,615,555,352,415,600
Armenia;ARM;2002;9,313,617,288,738,370;3,652,635,812,983,720;5,327,374,971,468,440;4,809,877,045,160,260
Armenia;ARM;2003;9,245,348,838,067,870;3,450,431,078,347,990;5,458,091,191,451,700;4,837,883,319,306,380
Armenia;ARM;2004;8,908,965,727,630,360;31,612,042,429,610,000;5,426,184,669,990,860;4,601,007,284,335,550
Armenia;ARM;2005;8,660,722,260,806,430;2,886,697,389,458,810;5,461,498,909,984,760;4,449,231,477,316,720
Armenia;ARM;2006;8,526,840,716,027,350;26,558,429,238,765,000;55,589,413,800,396,600;4,431,420,158,196,520
Armenia;ARM;2007;8,293,765,424,192,920;24,158,166,711,375,300;5,573,309,546,370,020;43,126,219,164,860,400
Armenia;ARM;2008;8,178,156,822,279,990;21,973,403,572,491,400;56,804,484,216,978,600;4,237,198,648,521,760
Armenia;ARM;2009;8,023,465,274,251,020;2,023,048,892,875,090;570,264,769,893,325;4,188,496,105,167,540
Armenia;ARM;2010;7,805,489,979,260,050;18,319,733,538,299,000;56,813,059,696,561,100;4,096,334,771,014,380
Armenia;ARM;2011;7,599,891,371,123,220;16,822,460,422,167,600;56,321,360,585,535,000;4,007,933,398,845,060
Armenia;ARM;2012;7,248,638,652,217,660;15,559,250,581,491,900;5,414,337,571,970,680;38,824,637,244,247,500
Armenia;ARM;2013;6,878,030,528,810,680;14,695,699,062,296,800;5,134,107,172,839,010;37,922,203,547,303,000
Armenia;ARM;2014;6,648,719,723,372,630;1,386,167,921,993,460;4,984,322,597,289,510;38,131,753,322,562,800
Armenia;ARM;2015;6,715,583,171,909,850;12,685,907,923,593,600;5,161,498,629,982,700;39,307,547,183,294,200
Armenia;ARM;2016;6,486,230,501,424,490;12,457,520,531,100,700;4,957,826,401,480,460;38,507,076,774,753,200
Armenia;ARM;2017;6,481,278,002,952,510;11,904,036,639,135,500;5,007,469,349,435,260;3,860,213,645,590,920
Australasia;;1990;2,620,399,231,334,640;6,664,247,987,757,240;25,298,250,557,315,000;2,778,464,728,251,980
Australasia;;1991;25,446,062,471,670,800;5,991,076,319,162,540;24,612,238,581,160,400;2,730,422,638,678,900
Australasia;;1992;25,283,372,508,322,600;5,465,194,234,863,990;2,449,735,079,531,870;27,884,964,259,563,600
Australasia;;1993;24,307,689,418,009,800;48,630,064,428,750,400;2,358,524,688,721,920;27,487,883,844,153,400
Australasia;;1994;23,892,865,498,067,300;44,013,304,033,711,400;2,321,115,262,693,000;28,088,358,661,445,700
Australasia;;1995;22,856,811,792,873,200;39,153,479,185,956,400;22,226,405,842,744,300;27,700,242,381,727,200
Australasia;;1996;22,732,266,920,243,100;3,632,986,836,325,950;22,130,004,819,234,800;2,779,870,567,218,660
Australasia;;1997;2,206,236,934,110,260;3,301,378,073,812,070;21,501,211,821,354,000;26,927,569,243,551,300
Australasia;;1998;21,066,687,924,616,100;293,186,486,833,069;20,549,333,968,970,300;26,156,501,456,129,700
Australasia;;1999;20,113,395,071,189,300;2,713,038,002,601,250;19,624,128,711,062,200;25,413,942,182,286,100
Australasia;;2000;1,902,976,205,073,970;25,062,296,494,486,800;18,564,409,030,721,200;24,964,774,867,620,200
Australasia;;2001;18,316,551,666,716;23,522,304,303,316,800;17,870,910,780,185,700;24,475,243,482,622,600
Australasia;;2002;17,883,763,415,551,100;22,406,797,379,604,000;17,447,403,804,193,100;24,691,337,091,621,800
Australasia;;2003;1,704,601,775,023,450;20,764,553,501,562,000;16,628,939,994,615,300;2,434,618,773,727,390
Australasia;;2004;16,159,677,176,581,400;19,039,969,362,414,900;1,576,183,899,293,120;24,090,276,702,406,800
Australasia;;2005;1,521,386,064,988,260;17,356,777,716,823,300;1,483,474,691,848,180;23,851,797,729,001,500
Australasia;;2006;14,745,382,659,692,400;16,431,010,405,173,000;14,370,943,500,270,700;24,399,890,098,309,900
Australasia;;2007;14,717,344,034,653,000;15,936,639,702,610,900;1,433,141,953,801,880;26,323,969,757,649,700
Australasia;;2008;1,442,797,937,358,260;1,522,276,123,181,150;14,033,293,758,004,800;28,174,558,301,532,700
Australasia;;2009;13,892,143,953,271,100;1,395,070,011,962,630;13,496,772,857,475,500;29,724,087,269,088,800
Australasia;;2010;13,334,946,840,203,500;13,012,963,071,353,200;1,293,262,395,417,020;3,159,976,333,328,690
Australasia;;2011;13,520,569,118,505,100;12,431,849,394,531,300;1,310,110,794,464,460;3,441,020,954,177,300
Australasia;;2012;12,393,362,007,964,000;1,137,369,626,022,340;11,962,089,706,908,600;36,776,071,160,462,600
Australasia;;2013;116,651,190,937,567;10,798,574,339,846,400;11,208,419,275,845,700;4,013,273,418,436,560
Australasia;;2014;111,776,556,506,607;10,267,495,047,111,000;10,680,035,471,476,200;45,100,914,498,777,200
Australasia;;2015;10,987,306,785,045,700;9,783,074,688,896,800;10,448,898,194,358,400;5,012,671,977,659,610
Australasia;;2016;10,291,204,862,952,000;9,256,978,861,099,010;9,715,582,082,927,180;5,439,211,667,452,860
Australasia;;2017;1,045,977,466,718,160;9,103,582,028,360,330;982,945,125,586,054;6,064,799,946,300,930
Australia;AUS;1990;26,705,026,850,744,500;6,924,005,800,577,120;25,729,828,993,252,600;32,855,896,128,279,700
Australia;AUS;1991;25,915,028,420,621,100;6,172,073,889,968,880;25,020,971,407,259,900;32,229,154,185,921,600
Australia;AUS;1992;2,570,745,496,366,250;5,594,190,985,315,480;24,865,989,471,602,400;32,862,968,877,957,700
Australia;AUS;1993;24,635,592,289,348,100;492,049,100,274,436;23,866,023,472,501,300;3,232,957,798,387,890
Australia;AUS;1994;24,381,847,944,726,100;4,454,672,685,253,200;2,365,268,644,944,350;33,009,988,945,245,100
Australia;AUS;1995;23,100,380,087,493,900;3,895,721,429,062,260;22,431,224,632,746,000;32,447,349,689,838,800
Australia;AUS;1996;2,304,465,163,005,370;35,850,336,321,743,200;22,407,071,032,223,800;32,493,750,262,554,500
Australia;AUS;1997;2,243,024,858,987,970;32,222,244,406,080,900;21,838,737,172,992,900;3,141,838,393,829,120
Australia;AUS;1998;21,505,289,594,450,700;28,397,690,567,791,700;20,960,276,024,363,900;3,048,917,516,330,890
Australia;AUS;1999;20,409,112,501,978,300;2,590,092,469,950,910;1,989,709,102,129,370;2,953,354,275,224,060
Australia;AUS;2000;1,939,821,909,636,530;23,987,630,043,306,500;1,890,923,984,764,870;2,899,216,404,339,860
Australia;AUS;2001;1,858,572,169,360,410;2,234,341,243,899,980;18,118,700,140,291,700;2,836,468,666,274,910
Australia;AUS;2002;1,811,849,246,599,010;21,059,801,615,053,100;17,662,269,198,582,200;28,599,375,254,855,200
Australia;AUS;2003;172,383,043,030,774;19,370,828,251,956,200;1,680,253,645,294,330;28,169,491,585,163,300
Australia;AUS;2004;1,634,769,749,023,730;17,602,286,930,903,300;15,932,077,060,036,100;27,854,661,835,431,500
Australia;AUS;2005;15,413,368,827,263,500;15,992,792,079,231,000;1,501,608,861,772,670;27,571,496,491,715,900
Australia;AUS;2006;14,922,393,248,302,200;14,964,694,019,329,100;14,530,222,926,575,300;281,906,040,866,136
Australia;AUS;2007;14,921,404,898,617,600;14,497,230,029,057,400;14,514,884,349,156,000;30,420,048,650,447,600
Australia;AUS;2008;14,646,833,010,905,300;13,832,246,418,177,600;1,422,870,915,150,700;3,254,648,061,323,050
Australia;AUS;2009;14,115,633,945,713,000;12,593,134,724,606,800;13,694,571,843,813,400;34,319,822,901,111,800
Australia;AUS;2010;13,571,712,560,243,700;11,748,340,572,690,000;13,140,379,576,668,600;36,472,329,362,434,800
Australia;AUS;2011;1,372,762,589,437,220;11,192,473,427,147,000;13,276,676,383,296,200;3,956,796,288,891,060
Australia;AUS;2012;12,659,725,312,034,000;10,186,255,929,997,000;1,219,640,123,807,730;4,192,913,997,182,280
Australia;AUS;2013;11,874,490,468,309,200;9,738,360,491,170,340;11,384,153,609,288,400;4,530,426,611,655,860
Australia;AUS;2014;11,472,679,444,134;9,310,357,898,187,630;1,093,949,093,424,050;5,037,056,192,109,290
Australia;AUS;2015;1,127,679,379,229,220;8,863,760,266,246,070;10,702,071,746,128,400;5,544,068,421,538,400
Australia;AUS;2016;10,586,439,853,479,700;844,017,093,964,245;9,974,549,114,246,540;5,955,779,226,731,140
Australia;AUS;2017;10,795,951,827,407,000;8,336,277,493,608,860;10,128,110,587,358,400;6,592,419,425,245,560
Austria;AUT;1990;35,482,038,109,452,600;17,649,107,057,925,800;31,804,178,993,386,600;23,702,397,419,756,500
Austria;AUT;1991;35,456,161,232,769,900;17,027,953,809,710,600;31,834,057,899,540,600;23,742,459,217,059,600
Austria;AUT;1992;347,505,220,834,778;16,135,541,415,535,000;31,225,990,791,730,900;2,359,771,138,579,050
Austria;AUT;1993;34,323,680,292,412,900;1,525,423,618,540,550;30,868,248,791,509,000;2,378,989,938,439,010
Austria;AUT;1994;3,319,491,499,932,490;14,221,977,269,122,100;2,988,222,351,343,020;23,263,637,138,367,500
Austria;AUT;1995;3,272,403,257,275,590;13,169,967,587,131,600;29,496,682,334,542,900;23,471,181,480,109,000
Austria;AUT;1996;32,553,410,382,125,700;12,447,879,019,975,200;2,937,876,296,302,000;237,045,731,665,033
Austria;AUT;1997;31,389,359,818,584,300;1,152,437,821,589,020;2,831,679,582,731,310;23,573,236,924,210,900
Austria;AUT;1998;3,094,825,961,774,470;10,833,244,062,858,000;2,790,890,941,543,360;23,999,565,810,475,000
Austria;AUT;1999;30,281,891,713,760,100;10,204,216,357,492,800;2,725,204,163,908,370;24,638,758,393,760,800
Austria;AUT;2000;2,914,994,519,549,930;9,393,794,382,036,570;26,178,533,259,344,000;24,899,578,502,751,700
Austria;AUT;2001;2,794,396,198,215,850;8,456,337,880,184,620;25,065,411,188,622,200;2,492,250,871,253,400
Austria;AUT;2002;27,580,554,590,877,300;797,544,059,309,172;24,701,258,430,749,700;25,535,302,377,172,800
Austria;AUT;2003;27,280,608,225,061,500;7,322,195,786,540,840;24,407,112,312,270,200;26,274,765,375,284,400
Austria;AUT;2004;26,059,428,326,258,500;6,508,264,446,384,060;23,328,075,483,904,800;255,308,086,846,166
Austria;AUT;2005;25,299,477,393,981,300;6,003,594,742,546,120;22,647,748,010,387,300;25,162,962,767,901,900
Austria;AUT;2006;24,068,343,510,476,600;5,303,139,364,187,320;21,556,943,666,911,900;24,306,284,250,724,600
Austria;AUT;2007;23,628,225,880,193,800;49,224,253,036,390,600;2,116,959,226,500,880;24,119,606,409,569,700
Austria;AUT;2008;2,277,524,311,531,380;4,515,100,390,828,400;2,041,803,360,234,760;23,359,115,998,161,300
Austria;AUT;2009;22,758,968,149,429,300;4,191,084,688,941,130;2,041,324,649,334,000;2,358,945,131,917,340
Austria;AUT;2010;21,838,798,497,406,800;38,758,614,902,695,800;19,571,471,794,424,000;22,981,490,454,337,500
Austria;AUT;2011;21,516,929,630,405,200;3,506,811,912,946,010;1,931,985,006,332,890;2,264,556,578,504,360
Austria;AUT;2012;20,250,830,374,856,900;33,746,682,503,743,000;18,078,033,504,598,900;2,228,607,263,887,100
Austria;AUT;2013;19,715,039,774,882,600;3,185,448,683,879,940;1,756,908,640,311,660;22,154,877,533,603,400
Austria;AUT;2014;18,873,903,944,744,800;3,079,594,788,275,010;16,756,504,434,624,800;21,811,148,144,215,500
Austria;AUT;2015;1,885,776,731,859,490;28,767,060,868,388,200;1,674,104,005,550,150;2,206,374,188,061,620
Austria;AUT;2016;17,812,976,640,233,500;27,999,019,363,245,100;15,722,648,835,617,400;21,663,995,920,095,100
Austria;AUT;2017;1,758,634,934,991,680;2,665,825,847,262,320;15,519,288,005,198,000;2,150,996,387,094,400
Azerbaijan;AZE;1990;10,371,703,895,743,900;52,114,728,582,039,500;48,852,176,751,973,500;38,026,320,963,513,000
Azerbaijan;AZE;1991;10,851,366,125,276,300;53,048,784,293,764,400;5,255,345,964,245,150;4,015,794,947,056,760
Azerbaijan;AZE;1992;11,703,223,689,957,600;5,633,609,999,738,670;5,745,630,066,138,400;4,462,065,251,790,910
Azerbaijan;AZE;1993;12,214,664,240,714,200;5,836,091,384,013,370;6,029,895,323,756,930;4,793,106,827,142,990
Azerbaijan;AZE;1994;12,790,881,155,826,400;6,063,559,935,956,000;6,346,318,747,191,090;5,223,390,384,605,390
Azerbaijan;AZE;1995;12,682,275,914,231,300;6,064,586,436,414,610;6,235,992,883,138,330;5,221,925,820,959,990
Azerbaijan;AZE;1996;1,267,403,623,497,620;5,985,282,072,036,830;6,311,171,510,459,840;5,167,213,502,715,770
Azerbaijan;AZE;1997;12,378,808,266,797,700;5,753,633,199,509,930;6,265,074,994,071,240;4,920,649,038,672,880
Azerbaijan;AZE;1998;12,156,486,672,391,800;56,188,175,962,820,000;61,972,981,505,746,800;46,433,415,619,758,200
Azerbaijan;AZE;1999;11,683,327,496,128,200;531,929,884,081,798;60,536,385,778,467,500;4,219,961,290,826,980
Azerbaijan;AZE;2000;1,117,348,178,618,590;50,563,467,952,398,500;58,355,151,689,212,600;3,815,415,260,373,970
Azerbaijan;AZE;2001;11,014,122,202,622,700;4,892,601,709,874,300;5,862,403,393,813,850;35,097,228,352,901,100
Azerbaijan;AZE;2002;11,152,024,817,118,700;4,787,103,656,708,980;610,997,947,416,994;34,450,703,993,907,400
Azerbaijan;AZE;2003;11,256,199,571,882,000;4,693,416,050,314,040;6,307,620,680,033,440;3,438,753,222,928,400
Azerbaijan;AZE;2004;10,927,693,809,169,000;43,894,878,722,648,600;62,877,487,331,323,100;33,612,040,582,820,900
Azerbaijan;AZE;2005;10,788,809,100,933,600;4,142,043,641,607,220;6,387,816,367,130,570;34,557,825,103,656,400
Azerbaijan;AZE;2006;10,533,481,248,557,500;3,748,367,457,341,120;6,520,990,062,525,840;35,150,576,933,196,700
Azerbaijan;AZE;2007;9,986,954,847,254,830;335,433,607,214,804;6,371,761,949,724,780;3,465,218,012,191,760
Azerbaijan;AZE;2008;9,772,392,920,774,240;3,126,084,529,191,260;63,894,521,810,665,500;3,404,316,085,341,660
Azerbaijan;AZE;2009;9,541,624,017,785,030;29,375,320,184,474,300;63,490,954,229,940,600;3,370,877,511,504,260
Azerbaijan;AZE;2010;9,380,287,277,990,330;27,766,011,494,508,800;6,346,323,513,555,200;3,388,138,984,177,760
Azerbaijan;AZE;2011;9,323,739,979,366,520;25,970,231,823,385,400;647,077,469,552,706;3,370,676,874,604,010
Azerbaijan;AZE;2012;8,990,256,184,417,420;2,514,662,010,404,950;6,221,747,257,446,010;3,319,263,260,917,310
Azerbaijan;AZE;2013;8,732,422,763,084,180;235,399,524,268,248;6,129,430,727,015,990;32,510,051,415,215,300
Azerbaijan;AZE;2014;837,529,466,969,109;23,018,351,761,577,000;5,823,859,117,372,740;3,227,047,069,494,920
Azerbaijan;AZE;2015;8,330,039,503,349,120;2,159,639,964,424,020;5,924,061,630,559,140;31,991,503,406,203,400
Azerbaijan;AZE;2016;807,165,557,943,871;2,099,750,770,727,330;57,234,529,278,771,100;3,199,091,720,093,320
Azerbaijan;AZE;2017;8,019,455,281,619,840;20,751,419,791,511,200;56,922,786,598,158,900;32,401,274,857,241,600
Bahamas;BHS;1990;475,922,948,115,077;8,907,090,242,452,830;3,797,957,623,099,680;9,034,343,921,595,710
Bahamas;BHS;1991;4,707,552,975,100,380;8,558,293,911,542,680;3,781,401,484,011,570;9,023,966,076,218,150
Bahamas;BHS;1992;46,812,322,642,944,300;8,184,398,327,730,650;3,792,148,816,065,610;9,070,969,666,276,420
Bahamas;BHS;1993;4,689,616,191,044,210;7,758,187,554,973,970;38,422,050,348,273,700;9,186,605,444,342,160
Bahamas;BHS;1994;4,707,679,265,533,570;7,362,145,321,191,690;3,898,106,751,120,030;939,607,265,252,229
Bahamas;BHS;1995;4,662,588,179,990,530;6,990,888,654,690,910;3,890,408,024,577,570;9,334,404,990,583,540
Bahamas;BHS;1996;4,787,630,082,732,590;660,187,465,435,805;4,052,330,823,383,200;9,606,359,307,868,500
Bahamas;BHS;1997;445,659,732,763,251;57,675,422,637,905,900;3,808,346,621,221,480;9,147,520,347,279,430
Bahamas;BHS;1998;4,287,665,182,085,310;5,094,799,321,007,190;3,707,645,585,207,160;9,017,734,863,297,870
Bahamas;BHS;1999;4,323,433,189,844,730;48,092,991,415,447,000;3,770,031,279,359,200;9,248,584,131,127,100
Bahamas;BHS;2000;4,135,433,028,174,350;4,428,833,048,206,770;3,621,813,067,298,870;9,000,125,972,736,200
Bahamas;BHS;2001;41,285,518,154,716,900;4,044,692,005,863,350;3,653,119,531,243,020;9,045,098,376,925,260
Bahamas;BHS;2002;3,921,850,783,958,300;36,063,992,219,075,900;3,492,795,312,565,050;8,723,857,939,472,130
Bahamas;BHS;2003;3,825,684,881,662,990;33,470,164,861,014,200;34,228,236,425,198,600;8,684,997,875,449,100
Bahamas;BHS;2004;3,784,800,487,927,990;3,202,210,210,846,630;3,395,391,711,395,900;880,038,949,465,034
Bahamas;BHS;2005;36,498,291,170,813,700;2,993,038,461,038,210;3,283,092,086,409,500;8,551,527,358,473,530
Bahamas;BHS;2006;3,743,730,740,294,470;28,521,525,872,302,800;3,389,921,247,245,990;871,709,185,241,785
Bahamas;BHS;2007;3,620,133,855,211,850;2,603,894,138,844,750;3,293,283,059,176,790;8,454,166,969,565,810
Bahamas;BHS;2008;3,623,398,836,325,750;24,880,046,698,943,000;3,308,234,133,679,710;8,441,591,973,339,720
Bahamas;BHS;2009;3,660,143,023,731,550;24,288,315,729,391,300;3,348,994,158,752,470;8,674,905,423,974,110
Bahamas;BHS;2010;3,587,263,571,369,800;23,359,414,744,902,000;328,578,188,801,684;8,608,547,766,810,780
